incident_nb,quarter,Key,Right_Key,Crime_nb,Right_quarter,CATEGORIE
5,2021 Q2,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2021 Q2,Introduction
5,2021 Q2,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2021 Q2,Méfait
5,2021 Q2,Caserne 41 Grid1_0,Caserne 41 Grid1_0,2,2021 Q2,Vol dans / sur véhicule à moteur
5,2021 Q2,Caserne 41 Grid1_0,Caserne 41 Grid1_0,2,2021 Q2,Vol de véhicule à moteur
7,2021 Q3,Caserne 41 Grid1_0,Caserne 41 Grid1_0,2,2021 Q3,Méfait
7,2021 Q3,Caserne 41 Grid1_0,Caserne 41 Grid1_0,4,2021 Q3,Vol de véhicule à moteur
6,2021 Q4,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2021 Q4,Introduction
6,2021 Q4,Caserne 41 Grid1_0,Caserne 41 Grid1_0,2,2021 Q4,Méfait
6,2021 Q4,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2021 Q4,Vol dans / sur véhicule à moteur
6,2021 Q4,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2021 Q4,Vol de véhicule à moteur
2,2022 Q1,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2022 Q1,Introduction
2,2022 Q1,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2022 Q1,Méfait
2,2022 Q1,Caserne 41 Grid1_0,Caserne 41 Grid1_0,2,2022 Q1,Vol dans / sur véhicule à moteur
3,2022 Q2,Caserne 41 Grid1_0,Caserne 41 Grid1_0,2,2022 Q2,Introduction
3,2022 Q2,Caserne 41 Grid1_0,Caserne 41 Grid1_0,1,2022 Q2,Vol dans / sur véhicule à moteur
24,2015 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,37,2015 Q1,Introduction
24,2015 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2015 Q1,Méfait
24,2015 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,27,2015 Q1,Vol dans / sur véhicule à moteur
24,2015 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2015 Q1,Vol de véhicule à moteur
15,2015 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,16,2015 Q2,Introduction
15,2015 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,18,2015 Q2,Méfait
15,2015 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,34,2015 Q2,Vol dans / sur véhicule à moteur
15,2015 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2015 Q2,Vol de véhicule à moteur
15,2015 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2015 Q2,Vols qualifiés
23,2015 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,22,2015 Q3,Introduction
23,2015 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,15,2015 Q3,Méfait
23,2015 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2015 Q3,Vol dans / sur véhicule à moteur
23,2015 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2015 Q3,Vol de véhicule à moteur
23,2015 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2015 Q3,Vols qualifiés
19,2015 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,15,2015 Q4,Introduction
19,2015 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,11,2015 Q4,Méfait
19,2015 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,11,2015 Q4,Vol dans / sur véhicule à moteur
19,2015 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2015 Q4,Vol de véhicule à moteur
19,2015 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2015 Q4,Vols qualifiés
18,2016 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,12,2016 Q1,Introduction
18,2016 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2016 Q1,Méfait
18,2016 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2016 Q1,Vol dans / sur véhicule à moteur
18,2016 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2016 Q1,Vol de véhicule à moteur
18,2016 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2016 Q1,Vols qualifiés
23,2016 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,11,2016 Q2,Introduction
23,2016 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2016 Q2,Méfait
23,2016 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,13,2016 Q2,Vol dans / sur véhicule à moteur
23,2016 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2016 Q2,Vol de véhicule à moteur
23,2016 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2016 Q2,Vols qualifiés
25,2016 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,17,2016 Q3,Introduction
25,2016 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2016 Q3,Méfait
25,2016 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,14,2016 Q3,Vol dans / sur véhicule à moteur
25,2016 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2016 Q3,Vol de véhicule à moteur
25,2016 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2016 Q3,Vols qualifiés
18,2016 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,15,2016 Q4,Introduction
18,2016 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2016 Q4,Méfait
18,2016 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,15,2016 Q4,Vol dans / sur véhicule à moteur
18,2016 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2016 Q4,Vol de véhicule à moteur
18,2016 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2016 Q4,Vols qualifiés
18,2017 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2017 Q1,Introduction
18,2017 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2017 Q1,Méfait
18,2017 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2017 Q1,Vol dans / sur véhicule à moteur
18,2017 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2017 Q1,Vol de véhicule à moteur
18,2017 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2017 Q1,Vols qualifiés
34,2017 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,22,2017 Q2,Introduction
34,2017 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,23,2017 Q2,Méfait
34,2017 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2017 Q2,Vol dans / sur véhicule à moteur
34,2017 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2017 Q2,Vol de véhicule à moteur
34,2017 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2017 Q2,Vols qualifiés
36,2017 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,12,2017 Q3,Introduction
36,2017 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2017 Q3,Méfait
36,2017 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2017 Q3,Vol dans / sur véhicule à moteur
36,2017 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2017 Q3,Vol de véhicule à moteur
36,2017 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2017 Q3,Vols qualifiés
18,2017 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,11,2017 Q4,Introduction
18,2017 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2017 Q4,Méfait
18,2017 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,12,2017 Q4,Vol dans / sur véhicule à moteur
18,2017 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2017 Q4,Vol de véhicule à moteur
18,2017 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2017 Q4,Vols qualifiés
23,2018 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2018 Q1,Introduction
23,2018 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2018 Q1,Méfait
23,2018 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2018 Q1,Vol dans / sur véhicule à moteur
23,2018 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2018 Q1,Vol de véhicule à moteur
23,2018 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2018 Q1,Vols qualifiés
24,2018 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2018 Q2,Introduction
24,2018 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2018 Q2,Méfait
24,2018 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,11,2018 Q2,Vol dans / sur véhicule à moteur
24,2018 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2018 Q2,Vol de véhicule à moteur
19,2018 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,28,2018 Q3,Introduction
19,2018 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2018 Q3,Méfait
19,2018 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2018 Q3,Vol dans / sur véhicule à moteur
19,2018 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2018 Q3,Vol de véhicule à moteur
19,2018 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2018 Q3,Vols qualifiés
16,2018 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,11,2018 Q4,Introduction
16,2018 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2018 Q4,Méfait
16,2018 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,22,2018 Q4,Vol dans / sur véhicule à moteur
16,2018 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2018 Q4,Vol de véhicule à moteur
16,2018 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2018 Q4,Vols qualifiés
19,2019 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2019 Q1,Introduction
19,2019 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2019 Q1,Méfait
19,2019 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,8,2019 Q1,Vol dans / sur véhicule à moteur
19,2019 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2019 Q1,Vol de véhicule à moteur
19,2019 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2019 Q1,Vols qualifiés
22,2019 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2019 Q2,Introduction
22,2019 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2019 Q2,Méfait
22,2019 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2019 Q2,Vol dans / sur véhicule à moteur
22,2019 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2019 Q2,Vol de véhicule à moteur
29,2019 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2019 Q3,Introduction
29,2019 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2019 Q3,Méfait
29,2019 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,8,2019 Q3,Vol dans / sur véhicule à moteur
29,2019 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2019 Q3,Vol de véhicule à moteur
29,2019 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2019 Q3,Vols qualifiés
17,2019 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2019 Q4,Introduction
17,2019 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2019 Q4,Méfait
17,2019 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2019 Q4,Vol dans / sur véhicule à moteur
17,2019 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2019 Q4,Vol de véhicule à moteur
17,2019 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2019 Q4,Vols qualifiés
10,2020 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,12,2020 Q1,Introduction
10,2020 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,8,2020 Q1,Méfait
10,2020 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2020 Q1,Vol dans / sur véhicule à moteur
10,2020 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2020 Q1,Vol de véhicule à moteur
10,2020 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2020 Q1,Vols qualifiés
15,2020 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,8,2020 Q2,Introduction
15,2020 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2020 Q2,Méfait
15,2020 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2020 Q2,Vol dans / sur véhicule à moteur
15,2020 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,14,2020 Q2,Vol de véhicule à moteur
15,2020 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2020 Q2,Vols qualifiés
22,2020 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2020 Q3,Introduction
22,2020 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2020 Q3,Méfait
22,2020 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,12,2020 Q3,Vol dans / sur véhicule à moteur
22,2020 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2020 Q3,Vol de véhicule à moteur
22,2020 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2020 Q3,Vols qualifiés
27,2020 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,25,2020 Q4,Introduction
27,2020 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,5,2020 Q4,Méfait
27,2020 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,18,2020 Q4,Vol dans / sur véhicule à moteur
27,2020 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,10,2020 Q4,Vol de véhicule à moteur
27,2020 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2020 Q4,Vols qualifiés
12,2021 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2021 Q1,Introduction
12,2021 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2021 Q1,Méfait
12,2021 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2021 Q1,Vol dans / sur véhicule à moteur
12,2021 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2021 Q1,Vol de véhicule à moteur
12,2021 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2021 Q1,Vols qualifiés
21,2021 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2021 Q2,Introduction
21,2021 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2021 Q2,Méfait
21,2021 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2021 Q2,Vol dans / sur véhicule à moteur
21,2021 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2021 Q2,Vol de véhicule à moteur
21,2021 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2021 Q2,Vols qualifiés
20,2021 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2021 Q3,Infractions entrainant la mort
20,2021 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2021 Q3,Introduction
20,2021 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,14,2021 Q3,Méfait
20,2021 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2021 Q3,Vol dans / sur véhicule à moteur
20,2021 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,9,2021 Q3,Vol de véhicule à moteur
20,2021 Q3,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2021 Q3,Vols qualifiés
14,2021 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2021 Q4,Introduction
14,2021 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2021 Q4,Méfait
14,2021 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,20,2021 Q4,Vol dans / sur véhicule à moteur
14,2021 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,13,2021 Q4,Vol de véhicule à moteur
14,2021 Q4,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2021 Q4,Vols qualifiés
15,2022 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,7,2022 Q1,Introduction
15,2022 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2022 Q1,Méfait
15,2022 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,14,2022 Q1,Vol dans / sur véhicule à moteur
15,2022 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2022 Q1,Vol de véhicule à moteur
15,2022 Q1,Caserne 41 Grid1_1,Caserne 41 Grid1_1,1,2022 Q1,Vols qualifiés
14,2022 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,4,2022 Q2,Introduction
14,2022 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,2,2022 Q2,Méfait
14,2022 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,6,2022 Q2,Vol dans / sur véhicule à moteur
14,2022 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,12,2022 Q2,Vol de véhicule à moteur
14,2022 Q2,Caserne 41 Grid1_1,Caserne 41 Grid1_1,3,2022 Q2,Vols qualifiés
5,2015 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,15,2015 Q1,Introduction
5,2015 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2015 Q1,Méfait
5,2015 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,7,2015 Q1,Vol dans / sur véhicule à moteur
5,2015 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2015 Q1,Vol de véhicule à moteur
5,2015 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2015 Q1,Vols qualifiés
9,2015 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,9,2015 Q2,Introduction
9,2015 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2015 Q2,Méfait
9,2015 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2015 Q2,Vol dans / sur véhicule à moteur
9,2015 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2015 Q2,Vol de véhicule à moteur
9,2015 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2015 Q2,Vols qualifiés
11,2015 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,12,2015 Q3,Introduction
11,2015 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,5,2015 Q3,Méfait
11,2015 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,15,2015 Q3,Vol dans / sur véhicule à moteur
3,2015 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,12,2015 Q4,Introduction
3,2015 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2015 Q4,Méfait
3,2015 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,9,2015 Q4,Vol dans / sur véhicule à moteur
3,2015 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2015 Q4,Vol de véhicule à moteur
3,2015 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2015 Q4,Vols qualifiés
8,2016 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,7,2016 Q1,Introduction
8,2016 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2016 Q1,Méfait
8,2016 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2016 Q1,Vol dans / sur véhicule à moteur
8,2016 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2016 Q1,Vol de véhicule à moteur
8,2016 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2016 Q1,Vols qualifiés
15,2016 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,9,2016 Q2,Introduction
15,2016 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2016 Q2,Méfait
15,2016 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2016 Q2,Vol dans / sur véhicule à moteur
15,2016 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2016 Q2,Vol de véhicule à moteur
15,2016 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2016 Q2,Vols qualifiés
14,2016 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,16,2016 Q3,Introduction
14,2016 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2016 Q3,Méfait
14,2016 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,13,2016 Q3,Vol dans / sur véhicule à moteur
14,2016 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2016 Q3,Vol de véhicule à moteur
14,2016 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2016 Q3,Vols qualifiés
8,2016 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,16,2016 Q4,Introduction
8,2016 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,7,2016 Q4,Méfait
8,2016 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2016 Q4,Vol dans / sur véhicule à moteur
8,2016 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2016 Q4,Vol de véhicule à moteur
6,2017 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,19,2017 Q1,Introduction
6,2017 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2017 Q1,Méfait
6,2017 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2017 Q1,Vol dans / sur véhicule à moteur
6,2017 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2017 Q1,Vol de véhicule à moteur
6,2017 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2017 Q1,Vols qualifiés
11,2017 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2017 Q2,Introduction
11,2017 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2017 Q2,Méfait
11,2017 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2017 Q2,Vol dans / sur véhicule à moteur
11,2017 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2017 Q2,Vol de véhicule à moteur
11,2017 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,11,2017 Q3,Introduction
11,2017 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2017 Q3,Méfait
11,2017 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2017 Q3,Vol dans / sur véhicule à moteur
11,2017 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2017 Q3,Vol de véhicule à moteur
11,2017 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2017 Q3,Vols qualifiés
16,2017 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2017 Q4,Introduction
16,2017 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2017 Q4,Méfait
16,2017 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2017 Q4,Vol dans / sur véhicule à moteur
16,2017 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2017 Q4,Vol de véhicule à moteur
13,2018 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2018 Q1,Introduction
13,2018 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2018 Q1,Méfait
13,2018 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,11,2018 Q1,Vol dans / sur véhicule à moteur
12,2018 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2018 Q2,Introduction
12,2018 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2018 Q2,Méfait
12,2018 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,7,2018 Q2,Vol dans / sur véhicule à moteur
12,2018 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2018 Q2,Vol de véhicule à moteur
19,2018 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,11,2018 Q3,Introduction
19,2018 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2018 Q3,Méfait
19,2018 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,7,2018 Q3,Vol dans / sur véhicule à moteur
19,2018 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2018 Q3,Vol de véhicule à moteur
19,2018 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2018 Q3,Vols qualifiés
9,2018 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,5,2018 Q4,Introduction
9,2018 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2018 Q4,Méfait
9,2018 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2018 Q4,Vol dans / sur véhicule à moteur
9,2018 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2018 Q4,Vol de véhicule à moteur
13,2019 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2019 Q1,Introduction
13,2019 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2019 Q1,Méfait
13,2019 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,5,2019 Q1,Vol dans / sur véhicule à moteur
13,2019 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2019 Q1,Vol de véhicule à moteur
13,2019 Q1,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2019 Q1,Vols qualifiés
12,2019 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,8,2019 Q2,Introduction
12,2019 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2019 Q2,Méfait
12,2019 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2019 Q2,Vol dans / sur véhicule à moteur
12,2019 Q2,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2019 Q2,Vol de véhicule à moteur
13,2019 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,10,2019 Q3,Introduction
13,2019 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2019 Q3,Méfait
13,2019 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,4,2019 Q3,Vol dans / sur véhicule à moteur
13,2019 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,1,2019 Q3,Vol de véhicule à moteur
13,2019 Q3,Caserne 41 Grid2_0,Caserne 41 Grid2_0,2,2019 Q3,Vols qualifiés
13,2019 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,6,2019 Q4,Introduction
13,2019 Q4,Caserne 41 Grid2_0,Caserne 41 Grid2_0,3,2019 Q4,Méfait
