,incident_nb,quarter,Crime_nb,CATEGORIE_Infractions entrainant la mort,CATEGORIE_Introduction,CATEGORIE_Méfait,CATEGORIE_Vol dans / sur véhicule à moteur,CATEGORIE_Vol de véhicule à moteur,CATEGORIE_Vols qualifiés,Grid,Caserne,Count,Avg_ETAGE_HORS,Avg_ANNEE_CONS,Mode_CATEGORIE_LIBELLE_UT_Autres activités d'impression commerciale-Régulier,Mode_CATEGORIE_LIBELLE_UT_Immeuble commercial-Régulier,Mode_CATEGORIE_LIBELLE_UT_Logement-Condominium,Mode_CATEGORIE_LIBELLE_UT_Logement-Régulier,"Mode_CATEGORIE_LIBELLE_UT_Service de garderie (prématernelle, moins de 50 % de poupons)-Régulier",Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_
160,24,2017 Q2,4,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
161,24,2017 Q2,2,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
162,24,2017 Q2,5,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
163,24,2017 Q2,3,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
164,18,2017 Q3,8,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
165,18,2017 Q3,5,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
166,18,2017 Q3,4,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
167,18,2017 Q3,3,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
168,16,2017 Q4,7,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
169,16,2017 Q4,5,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
170,16,2017 Q4,1,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
171,16,2017 Q4,6,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
172,16,2017 Q4,1,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
173,5,2018 Q1,3,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
174,5,2018 Q1,2,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
175,5,2018 Q1,4,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
176,5,2018 Q1,4,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
177,5,2018 Q1,2,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
178,28,2018 Q2,6,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
179,28,2018 Q2,7,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
180,28,2018 Q2,3,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
181,28,2018 Q2,2,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
182,28,2018 Q2,1,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
183,17,2018 Q3,5,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
184,17,2018 Q3,2,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
185,17,2018 Q3,5,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
186,21,2018 Q4,5,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
187,21,2018 Q4,2,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
188,21,2018 Q4,4,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
189,21,2018 Q4,3,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
190,21,2018 Q4,1,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
191,25,2019 Q1,1,1,0,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
192,25,2019 Q1,2,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
193,25,2019 Q1,3,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
194,25,2019 Q1,3,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
195,25,2019 Q1,4,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
196,25,2019 Q1,3,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
197,10,2019 Q2,3,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
198,10,2019 Q2,4,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
199,10,2019 Q2,1,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
200,10,2019 Q2,1,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
201,10,2019 Q2,2,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
202,15,2019 Q3,5,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
203,15,2019 Q3,3,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
204,15,2019 Q3,4,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
205,15,2019 Q3,5,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
206,15,2019 Q3,1,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
207,21,2019 Q4,2,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
208,21,2019 Q4,3,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
209,21,2019 Q4,4,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
210,21,2019 Q4,6,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
211,16,2020 Q1,6,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
212,16,2020 Q1,5,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
213,16,2020 Q1,8,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
214,16,2020 Q1,9,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
215,15,2020 Q2,2,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
216,15,2020 Q2,4,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
217,15,2020 Q2,2,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
218,15,2020 Q2,5,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
219,6,2020 Q3,5,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
220,6,2020 Q3,3,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
221,6,2020 Q3,6,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
222,6,2020 Q3,8,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
223,17,2020 Q4,2,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
224,17,2020 Q4,4,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
225,17,2020 Q4,5,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
226,17,2020 Q4,4,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
227,8,2021 Q1,1,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
228,8,2021 Q1,4,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
229,8,2021 Q1,5,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
230,8,2021 Q1,1,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
231,22,2021 Q2,1,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
232,22,2021 Q2,11,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
233,22,2021 Q2,7,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
234,22,2021 Q2,13,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
235,22,2021 Q2,2,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
236,22,2021 Q3,2,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
237,22,2021 Q3,6,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
238,22,2021 Q3,7,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
239,22,2021 Q3,9,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
240,22,2021 Q3,3,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
241,24,2021 Q4,5,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
242,24,2021 Q4,3,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
243,24,2021 Q4,7,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
244,24,2021 Q4,8,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
245,15,2022 Q1,4,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
246,15,2022 Q1,6,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
247,15,2022 Q1,5,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
248,15,2022 Q1,9,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
249,15,2022 Q1,1,0,0,0,0,0,1,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
250,9,2022 Q2,3,0,1,0,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
251,9,2022 Q2,4,0,0,1,0,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
252,9,2022 Q2,2,0,0,0,1,0,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
253,9,2022 Q2,3,0,0,0,0,1,0,Caserne 04 Grid2_1,Caserne 04,2,1,1956,0,0,0,0,1,12434.89583,520.4166667,100,65.25,258.125,521.4583333
254,15,2015 Q1,11,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
255,15,2015 Q1,3,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
256,15,2015 Q1,6,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
257,15,2015 Q1,4,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
258,15,2015 Q1,1,0,0,0,0,0,1,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
259,15,2015 Q2,6,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
260,15,2015 Q2,7,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
261,15,2015 Q2,3,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
262,15,2015 Q2,2,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
263,15,2015 Q3,6,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
264,15,2015 Q3,9,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
265,15,2015 Q3,2,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
266,15,2015 Q3,1,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
267,15,2015 Q3,1,0,0,0,0,0,1,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
268,15,2015 Q4,14,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
269,15,2015 Q4,6,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
270,15,2015 Q4,3,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
271,15,2015 Q4,1,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
272,15,2015 Q4,1,0,0,0,0,0,1,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
273,17,2016 Q1,23,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
274,17,2016 Q1,1,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
275,17,2016 Q1,1,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
276,23,2016 Q2,11,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
277,23,2016 Q2,8,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
278,23,2016 Q2,9,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
279,23,2016 Q2,1,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
280,23,2016 Q2,1,0,0,0,0,0,1,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
281,29,2016 Q3,2,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
282,29,2016 Q3,8,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
283,29,2016 Q3,5,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
284,29,2016 Q3,7,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
285,16,2016 Q4,7,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
286,16,2016 Q4,5,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
287,16,2016 Q4,6,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
288,16,2016 Q4,4,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
289,16,2016 Q4,1,0,0,0,0,0,1,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
290,16,2017 Q1,8,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
291,16,2017 Q1,6,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
292,16,2017 Q1,4,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
293,16,2017 Q1,1,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
294,16,2017 Q1,1,0,0,0,0,0,1,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
295,18,2017 Q2,4,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
296,18,2017 Q2,1,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
297,18,2017 Q2,3,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
298,18,2017 Q2,4,0,0,0,0,1,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
299,18,2017 Q2,1,0,0,0,0,0,1,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
300,26,2017 Q3,1,0,1,0,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
301,26,2017 Q3,7,0,0,1,0,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
302,26,2017 Q3,8,0,0,0,1,0,0,Caserne 04 Grid3_1,Caserne 04,14,1.228070175,2008.350877,0,0,1,0,0,16562.62,439.8333333,100,67.72333333,218.6666667,445.6666667
