Key,Count,quarter
Caserne 21 Grid1_0,1,2021 Q4
Caserne 21 Grid1_1,18,2015 Q1
Caserne 21 Grid1_1,10,2015 Q2
Caserne 21 Grid1_1,11,2015 Q3
Caserne 21 Grid1_1,15,2015 Q4
Caserne 21 Grid1_1,19,2016 Q1
Caserne 21 Grid1_1,9,2016 Q2
Caserne 21 Grid1_1,17,2016 Q3
Caserne 21 Grid1_1,14,2016 Q4
Caserne 21 Grid1_1,10,2017 Q1
Caserne 21 Grid1_1,12,2017 Q2
Caserne 21 Grid1_1,14,2017 Q3
Caserne 21 Grid1_1,13,2017 Q4
Caserne 21 Grid1_1,22,2018 Q1
Caserne 21 Grid1_1,14,2018 Q2
Caserne 21 Grid1_1,11,2018 Q3
Caserne 21 Grid1_1,13,2018 Q4
Caserne 21 Grid1_1,12,2019 Q1
Caserne 21 Grid1_1,22,2019 Q2
Caserne 21 Grid1_1,12,2019 Q3
Caserne 21 Grid1_1,14,2019 Q4
Caserne 21 Grid1_1,15,2020 Q1
Caserne 21 Grid1_1,9,2020 Q2
Caserne 21 Grid1_1,15,2020 Q3
Caserne 21 Grid1_1,15,2020 Q4
Caserne 21 Grid1_1,8,2021 Q1
Caserne 21 Grid1_1,5,2021 Q2
Caserne 21 Grid1_1,11,2021 Q3
Caserne 21 Grid1_1,7,2021 Q4
Caserne 21 Grid1_1,12,2022 Q1
Caserne 21 Grid1_1,11,2022 Q2
Caserne 21 Grid1_2,17,2015 Q1
Caserne 21 Grid1_2,11,2015 Q2
Caserne 21 Grid1_2,23,2015 Q3
Caserne 21 Grid1_2,14,2015 Q4
Caserne 21 Grid1_2,23,2016 Q1
Caserne 21 Grid1_2,22,2016 Q2
Caserne 21 Grid1_2,15,2016 Q3
Caserne 21 Grid1_2,24,2016 Q4
Caserne 21 Grid1_2,26,2017 Q1
Caserne 21 Grid1_2,11,2017 Q2
Caserne 21 Grid1_2,15,2017 Q3
Caserne 21 Grid1_2,20,2017 Q4
Caserne 21 Grid1_2,30,2018 Q1
Caserne 21 Grid1_2,25,2018 Q2
Caserne 21 Grid1_2,24,2018 Q3
Caserne 21 Grid1_2,12,2018 Q4
Caserne 21 Grid1_2,17,2019 Q1
Caserne 21 Grid1_2,16,2019 Q2
Caserne 21 Grid1_2,14,2019 Q3
Caserne 21 Grid1_2,14,2019 Q4
Caserne 21 Grid1_2,21,2020 Q1
Caserne 21 Grid1_2,14,2020 Q2
Caserne 21 Grid1_2,15,2020 Q3
Caserne 21 Grid1_2,18,2020 Q4
Caserne 21 Grid1_2,9,2021 Q1
Caserne 21 Grid1_2,17,2021 Q2
Caserne 21 Grid1_2,27,2021 Q3
Caserne 21 Grid1_2,33,2021 Q4
Caserne 21 Grid1_2,21,2022 Q1
Caserne 21 Grid1_2,20,2022 Q2
Caserne 21 Grid1_3,26,2015 Q1
Caserne 21 Grid1_3,14,2015 Q2
Caserne 21 Grid1_3,19,2015 Q3
Caserne 21 Grid1_3,16,2015 Q4
Caserne 21 Grid1_3,13,2016 Q1
Caserne 21 Grid1_3,19,2016 Q2
Caserne 21 Grid1_3,18,2016 Q3
Caserne 21 Grid1_3,17,2016 Q4
Caserne 21 Grid1_3,17,2017 Q1
Caserne 21 Grid1_3,11,2017 Q2
Caserne 21 Grid1_3,25,2017 Q3
Caserne 21 Grid1_3,20,2017 Q4
Caserne 21 Grid1_3,17,2018 Q1
Caserne 21 Grid1_3,6,2018 Q2
Caserne 21 Grid1_3,14,2018 Q3
Caserne 21 Grid1_3,17,2018 Q4
Caserne 21 Grid1_3,17,2019 Q1
Caserne 21 Grid1_3,15,2019 Q2
Caserne 21 Grid1_3,4,2019 Q3
Caserne 21 Grid1_3,11,2019 Q4
Caserne 21 Grid1_3,12,2020 Q1
Caserne 21 Grid1_3,11,2020 Q2
Caserne 21 Grid1_3,16,2020 Q3
Caserne 21 Grid1_3,10,2020 Q4
Caserne 21 Grid1_3,14,2021 Q1
Caserne 21 Grid1_3,22,2021 Q2
Caserne 21 Grid1_3,20,2021 Q3
Caserne 21 Grid1_3,16,2021 Q4
Caserne 21 Grid1_3,10,2022 Q1
Caserne 21 Grid1_3,14,2022 Q2
Caserne 21 Grid2_0,7,2015 Q1
Caserne 21 Grid2_0,5,2015 Q2
Caserne 21 Grid2_0,4,2015 Q3
Caserne 21 Grid2_0,8,2015 Q4
Caserne 21 Grid2_0,7,2016 Q1
Caserne 21 Grid2_0,8,2016 Q2
Caserne 21 Grid2_0,5,2016 Q3
Caserne 21 Grid2_0,1,2016 Q4
Caserne 21 Grid2_0,8,2017 Q1
Caserne 21 Grid2_0,3,2017 Q2
Caserne 21 Grid2_0,3,2017 Q3
Caserne 21 Grid2_0,5,2017 Q4
Caserne 21 Grid2_0,8,2018 Q1
Caserne 21 Grid2_0,5,2018 Q2
Caserne 21 Grid2_0,6,2018 Q3
Caserne 21 Grid2_0,6,2018 Q4
Caserne 21 Grid2_0,5,2019 Q1
Caserne 21 Grid2_0,5,2019 Q2
Caserne 21 Grid2_0,8,2019 Q3
Caserne 21 Grid2_0,2,2019 Q4
Caserne 21 Grid2_0,5,2020 Q1
Caserne 21 Grid2_0,7,2020 Q2
Caserne 21 Grid2_0,9,2020 Q3
Caserne 21 Grid2_0,9,2020 Q4
Caserne 21 Grid2_0,3,2021 Q1
Caserne 21 Grid2_0,6,2021 Q2
Caserne 21 Grid2_0,10,2021 Q3
Caserne 21 Grid2_0,6,2021 Q4
Caserne 21 Grid2_0,7,2022 Q1
Caserne 21 Grid2_0,5,2022 Q2
Caserne 21 Grid2_1,15,2015 Q1
Caserne 21 Grid2_1,20,2015 Q2
Caserne 21 Grid2_1,21,2015 Q3
Caserne 21 Grid2_1,23,2015 Q4
Caserne 21 Grid2_1,8,2016 Q1
Caserne 21 Grid2_1,18,2016 Q2
Caserne 21 Grid2_1,7,2016 Q3
Caserne 21 Grid2_1,8,2016 Q4
Caserne 21 Grid2_1,16,2017 Q1
Caserne 21 Grid2_1,17,2017 Q2
Caserne 21 Grid2_1,19,2017 Q3
Caserne 21 Grid2_1,16,2017 Q4
Caserne 21 Grid2_1,19,2018 Q1
Caserne 21 Grid2_1,10,2018 Q2
Caserne 21 Grid2_1,16,2018 Q3
Caserne 21 Grid2_1,13,2018 Q4
Caserne 21 Grid2_1,8,2019 Q1
Caserne 21 Grid2_1,11,2019 Q2
Caserne 21 Grid2_1,7,2019 Q3
Caserne 21 Grid2_1,13,2019 Q4
Caserne 21 Grid2_1,12,2020 Q1
Caserne 21 Grid2_1,17,2020 Q2
Caserne 21 Grid2_1,17,2020 Q3
Caserne 21 Grid2_1,17,2020 Q4
Caserne 21 Grid2_1,12,2021 Q1
Caserne 21 Grid2_1,21,2021 Q2
Caserne 21 Grid2_1,15,2021 Q3
Caserne 21 Grid2_1,19,2021 Q4
Caserne 21 Grid2_1,17,2022 Q1
Caserne 21 Grid2_1,16,2022 Q2
Caserne 21 Grid2_2,7,2015 Q1
Caserne 21 Grid2_2,11,2015 Q2
Caserne 21 Grid2_2,19,2015 Q3
Caserne 21 Grid2_2,16,2015 Q4
Caserne 21 Grid2_2,11,2016 Q1
Caserne 21 Grid2_2,14,2016 Q2
Caserne 21 Grid2_2,4,2016 Q3
Caserne 21 Grid2_2,15,2016 Q4
Caserne 21 Grid2_2,12,2017 Q1
Caserne 21 Grid2_2,8,2017 Q2
Caserne 21 Grid2_2,18,2017 Q3
Caserne 21 Grid2_2,18,2017 Q4
Caserne 21 Grid2_2,12,2018 Q1
Caserne 21 Grid2_2,8,2018 Q2
Caserne 21 Grid2_2,14,2018 Q3
Caserne 21 Grid2_2,19,2018 Q4
Caserne 21 Grid2_2,6,2019 Q1
Caserne 21 Grid2_2,12,2019 Q2
Caserne 21 Grid2_2,12,2019 Q3
Caserne 21 Grid2_2,10,2019 Q4
Caserne 21 Grid2_2,9,2020 Q1
Caserne 21 Grid2_2,5,2020 Q2
Caserne 21 Grid2_2,11,2020 Q3
Caserne 21 Grid2_2,11,2020 Q4
Caserne 21 Grid2_2,5,2021 Q1
Caserne 21 Grid2_2,12,2021 Q2
Caserne 21 Grid2_2,10,2021 Q3
Caserne 21 Grid2_2,7,2021 Q4
Caserne 21 Grid2_2,11,2022 Q1
Caserne 21 Grid2_2,1,2022 Q2
Caserne 21 Grid2_3,24,2015 Q1
Caserne 21 Grid2_3,35,2015 Q2
Caserne 21 Grid2_3,21,2015 Q3
Caserne 21 Grid2_3,33,2015 Q4
Caserne 21 Grid2_3,27,2016 Q1
Caserne 21 Grid2_3,31,2016 Q2
Caserne 21 Grid2_3,21,2016 Q3
Caserne 21 Grid2_3,22,2016 Q4
Caserne 21 Grid2_3,35,2017 Q1
Caserne 21 Grid2_3,22,2017 Q2
Caserne 21 Grid2_3,27,2017 Q3
Caserne 21 Grid2_3,37,2017 Q4
Caserne 21 Grid2_3,35,2018 Q1
Caserne 21 Grid2_3,28,2018 Q2
Caserne 21 Grid2_3,21,2018 Q3
Caserne 21 Grid2_3,26,2018 Q4
Caserne 21 Grid2_3,27,2019 Q1
Caserne 21 Grid2_3,20,2019 Q2
Caserne 21 Grid2_3,21,2019 Q3
Caserne 21 Grid2_3,69,2019 Q4
Caserne 21 Grid2_3,17,2020 Q1
Caserne 21 Grid2_3,19,2020 Q2
Caserne 21 Grid2_3,22,2020 Q3
Caserne 21 Grid2_3,19,2020 Q4
Caserne 21 Grid2_3,21,2021 Q1
Caserne 21 Grid2_3,29,2021 Q2
Caserne 21 Grid2_3,25,2021 Q3
Caserne 21 Grid2_3,26,2021 Q4
Caserne 21 Grid2_3,14,2022 Q1
Caserne 21 Grid2_3,28,2022 Q2
Caserne 21 Grid2_4,6,2015 Q1
Caserne 21 Grid2_4,8,2015 Q2
Caserne 21 Grid2_4,10,2015 Q3
Caserne 21 Grid2_4,8,2015 Q4
Caserne 21 Grid2_4,6,2016 Q1
Caserne 21 Grid2_4,6,2016 Q2
Caserne 21 Grid2_4,13,2016 Q3
Caserne 21 Grid2_4,6,2016 Q4
Caserne 21 Grid2_4,7,2017 Q1
Caserne 21 Grid2_4,6,2017 Q2
Caserne 21 Grid2_4,4,2017 Q3
Caserne 21 Grid2_4,5,2017 Q4
Caserne 21 Grid2_4,1,2018 Q1
Caserne 21 Grid2_4,2,2018 Q2
Caserne 21 Grid2_4,5,2018 Q3
Caserne 21 Grid2_4,5,2018 Q4
Caserne 21 Grid2_4,6,2019 Q1
Caserne 21 Grid2_4,2,2019 Q2
Caserne 21 Grid2_4,2,2019 Q3
Caserne 21 Grid2_4,4,2020 Q1
Caserne 21 Grid2_4,1,2020 Q2
Caserne 21 Grid2_4,2,2020 Q3
Caserne 21 Grid2_4,4,2020 Q4
Caserne 21 Grid2_4,6,2021 Q1
Caserne 21 Grid2_4,3,2021 Q2
Caserne 21 Grid2_4,4,2021 Q3
Caserne 21 Grid2_4,2,2021 Q4
Caserne 21 Grid2_4,5,2022 Q1
Caserne 21 Grid2_4,4,2022 Q2
Caserne 21 Grid3_0,3,2015 Q1
Caserne 21 Grid3_0,5,2015 Q2
Caserne 21 Grid3_0,4,2015 Q3
Caserne 21 Grid3_0,1,2015 Q4
Caserne 21 Grid3_0,3,2016 Q1
Caserne 21 Grid3_0,1,2016 Q3
Caserne 21 Grid3_0,1,2017 Q1
Caserne 21 Grid3_0,1,2017 Q3
Caserne 21 Grid3_0,2,2017 Q4
Caserne 21 Grid3_0,1,2018 Q1
Caserne 21 Grid3_0,2,2018 Q3
Caserne 21 Grid3_0,1,2018 Q4
Caserne 21 Grid3_0,5,2019 Q2
Caserne 21 Grid3_0,3,2019 Q3
Caserne 21 Grid3_0,2,2020 Q1
Caserne 21 Grid3_0,4,2020 Q2
Caserne 21 Grid3_0,4,2020 Q3
Caserne 21 Grid3_0,1,2020 Q4
Caserne 21 Grid3_0,2,2021 Q1
Caserne 21 Grid3_0,1,2021 Q2
Caserne 21 Grid3_0,2,2021 Q3
Caserne 21 Grid3_0,2,2021 Q4
Caserne 21 Grid3_0,4,2022 Q1
Caserne 21 Grid3_0,1,2022 Q2
Caserne 21 Grid3_1,30,2015 Q1
Caserne 21 Grid3_1,26,2015 Q2
Caserne 21 Grid3_1,35,2015 Q3
Caserne 21 Grid3_1,24,2015 Q4
Caserne 21 Grid3_1,12,2016 Q1
Caserne 21 Grid3_1,20,2016 Q2
Caserne 21 Grid3_1,16,2016 Q3
Caserne 21 Grid3_1,26,2016 Q4
Caserne 21 Grid3_1,21,2017 Q1
Caserne 21 Grid3_1,20,2017 Q2
Caserne 21 Grid3_1,12,2017 Q3
Caserne 21 Grid3_1,16,2017 Q4
Caserne 21 Grid3_1,12,2018 Q1
Caserne 21 Grid3_1,22,2018 Q2
Caserne 21 Grid3_1,23,2018 Q3
Caserne 21 Grid3_1,10,2018 Q4
Caserne 21 Grid3_1,17,2019 Q1
Caserne 21 Grid3_1,17,2019 Q2
Caserne 21 Grid3_1,16,2019 Q3
Caserne 21 Grid3_1,17,2019 Q4
Caserne 21 Grid3_1,25,2020 Q1
Caserne 21 Grid3_1,13,2020 Q2
Caserne 21 Grid3_1,14,2020 Q3
Caserne 21 Grid3_1,14,2020 Q4
Caserne 21 Grid3_1,11,2021 Q1
Caserne 21 Grid3_1,19,2021 Q2
Caserne 21 Grid3_1,18,2021 Q3
Caserne 21 Grid3_1,11,2021 Q4
Caserne 21 Grid3_1,13,2022 Q1
Caserne 21 Grid3_1,14,2022 Q2
Caserne 21 Grid3_2,18,2015 Q1
Caserne 21 Grid3_2,20,2015 Q2
Caserne 21 Grid3_2,7,2015 Q3
Caserne 21 Grid3_2,25,2015 Q4
Caserne 21 Grid3_2,11,2016 Q1
Caserne 21 Grid3_2,12,2016 Q2
Caserne 21 Grid3_2,21,2016 Q3
Caserne 21 Grid3_2,17,2016 Q4
Caserne 21 Grid3_2,20,2017 Q1
Caserne 21 Grid3_2,15,2017 Q2
Caserne 21 Grid3_2,12,2017 Q3
Caserne 21 Grid3_2,13,2017 Q4
Caserne 21 Grid3_2,7,2018 Q1
Caserne 21 Grid3_2,7,2018 Q2
Caserne 21 Grid3_2,10,2018 Q3
Caserne 21 Grid3_2,13,2018 Q4
Caserne 21 Grid3_2,12,2019 Q1
Caserne 21 Grid3_2,8,2019 Q2
Caserne 21 Grid3_2,9,2019 Q3
Caserne 21 Grid3_2,11,2019 Q4
Caserne 21 Grid3_2,13,2020 Q1
Caserne 21 Grid3_2,7,2020 Q2
Caserne 21 Grid3_2,7,2020 Q3
Caserne 21 Grid3_2,15,2020 Q4
Caserne 21 Grid3_2,6,2021 Q1
Caserne 21 Grid3_2,16,2021 Q2
Caserne 21 Grid3_2,31,2021 Q3
Caserne 21 Grid3_2,15,2021 Q4
Caserne 21 Grid3_2,20,2022 Q1
Caserne 21 Grid3_2,17,2022 Q2
Caserne 21 Grid3_3,1,2016 Q2
Caserne 21 Grid3_3,1,2016 Q4
Caserne 21 Grid3_3,1,2017 Q3
Caserne 21 Grid3_3,1,2020 Q1
Caserne 21 Grid3_3,1,2020 Q2
Caserne 21 Grid3_3,1,2021 Q2
Caserne 21 Grid3_3,1,2022 Q1
Caserne 21 Grid4_1,1,2015 Q1
Caserne 21 Grid4_1,2,2015 Q2
Caserne 21 Grid4_1,1,2015 Q3
Caserne 21 Grid4_1,1,2015 Q4
Caserne 21 Grid4_1,3,2016 Q2
Caserne 21 Grid4_1,2,2016 Q3
Caserne 21 Grid4_1,1,2016 Q4
Caserne 21 Grid4_1,4,2017 Q1
Caserne 21 Grid4_1,3,2017 Q2
Caserne 21 Grid4_1,4,2017 Q3
Caserne 21 Grid4_1,1,2018 Q2
Caserne 21 Grid4_1,2,2019 Q3
Caserne 21 Grid4_1,1,2019 Q4
Caserne 21 Grid4_1,2,2020 Q1
Caserne 21 Grid4_1,1,2020 Q3
Caserne 21 Grid4_1,2,2020 Q4
Caserne 21 Grid4_1,1,2021 Q1
Caserne 21 Grid4_1,2,2021 Q2
Caserne 21 Grid4_1,5,2021 Q3
Caserne 22 Grid0_1,7,2015 Q1
Caserne 22 Grid0_1,13,2015 Q2
Caserne 22 Grid0_1,13,2015 Q3
Caserne 22 Grid0_1,7,2015 Q4
Caserne 22 Grid0_1,14,2016 Q1
Caserne 22 Grid0_1,11,2016 Q2
Caserne 22 Grid0_1,10,2016 Q3
Caserne 22 Grid0_1,10,2016 Q4
Caserne 22 Grid0_1,4,2017 Q1
Caserne 22 Grid0_1,6,2017 Q2
Caserne 22 Grid0_1,2,2017 Q3
Caserne 22 Grid0_1,3,2017 Q4
Caserne 22 Grid0_1,1,2018 Q1
Caserne 22 Grid0_1,4,2018 Q2
Caserne 22 Grid0_1,2,2018 Q3
Caserne 22 Grid0_1,2,2018 Q4
Caserne 22 Grid0_1,8,2019 Q1
Caserne 22 Grid0_1,1,2019 Q2
Caserne 22 Grid0_1,7,2019 Q3
Caserne 22 Grid0_1,1,2019 Q4
Caserne 22 Grid0_1,5,2020 Q1
Caserne 22 Grid0_1,2,2020 Q2
Caserne 22 Grid0_1,5,2020 Q3
Caserne 22 Grid0_1,2,2020 Q4
Caserne 22 Grid0_1,1,2021 Q1
Caserne 22 Grid0_1,5,2021 Q2
Caserne 22 Grid0_1,2,2021 Q3
Caserne 22 Grid0_1,1,2021 Q4
Caserne 22 Grid0_1,1,2022 Q1
Caserne 22 Grid0_1,1,2022 Q2
Caserne 22 Grid0_2,25,2015 Q1
Caserne 22 Grid0_2,25,2015 Q2
Caserne 22 Grid0_2,20,2015 Q3
Caserne 22 Grid0_2,25,2015 Q4
Caserne 22 Grid0_2,17,2016 Q1
Caserne 22 Grid0_2,18,2016 Q2
Caserne 22 Grid0_2,13,2016 Q3
Caserne 22 Grid0_2,22,2016 Q4
Caserne 22 Grid0_2,14,2017 Q1
Caserne 22 Grid0_2,18,2017 Q2
Caserne 22 Grid0_2,26,2017 Q3
Caserne 22 Grid0_2,16,2017 Q4
Caserne 22 Grid0_2,14,2018 Q1
Caserne 22 Grid0_2,17,2018 Q2
Caserne 22 Grid0_2,14,2018 Q3
Caserne 22 Grid0_2,15,2018 Q4
Caserne 22 Grid0_2,15,2019 Q1
Caserne 22 Grid0_2,11,2019 Q2
Caserne 22 Grid0_2,12,2019 Q3
Caserne 22 Grid0_2,17,2019 Q4
Caserne 22 Grid0_2,19,2020 Q1
Caserne 22 Grid0_2,14,2020 Q2
Caserne 22 Grid0_2,9,2020 Q3
Caserne 22 Grid0_2,19,2020 Q4
Caserne 22 Grid0_2,21,2021 Q1
Caserne 22 Grid0_2,9,2021 Q2
Caserne 22 Grid0_2,18,2021 Q3
Caserne 22 Grid0_2,20,2021 Q4
Caserne 22 Grid0_2,9,2022 Q1
Caserne 22 Grid0_2,10,2022 Q2
Caserne 22 Grid0_3,17,2015 Q1
Caserne 22 Grid0_3,9,2015 Q2
Caserne 22 Grid0_3,8,2015 Q3
Caserne 22 Grid0_3,13,2015 Q4
Caserne 22 Grid0_3,11,2016 Q1
Caserne 22 Grid0_3,15,2016 Q2
Caserne 22 Grid0_3,5,2016 Q3
Caserne 22 Grid0_3,12,2016 Q4
Caserne 22 Grid0_3,6,2017 Q1
Caserne 22 Grid0_3,3,2017 Q2
Caserne 22 Grid0_3,11,2017 Q3
Caserne 22 Grid0_3,14,2017 Q4
Caserne 22 Grid0_3,11,2018 Q1
Caserne 22 Grid0_3,6,2018 Q2
Caserne 22 Grid0_3,7,2018 Q3
Caserne 22 Grid0_3,8,2018 Q4
Caserne 22 Grid0_3,3,2019 Q1
Caserne 22 Grid0_3,4,2019 Q2
Caserne 22 Grid0_3,7,2019 Q3
Caserne 22 Grid0_3,8,2019 Q4
Caserne 22 Grid0_3,7,2020 Q1
Caserne 22 Grid0_3,7,2020 Q2
Caserne 22 Grid0_3,7,2020 Q3
Caserne 22 Grid0_3,7,2020 Q4
Caserne 22 Grid0_3,8,2021 Q1
Caserne 22 Grid0_3,9,2021 Q2
Caserne 22 Grid0_3,6,2021 Q3
Caserne 22 Grid0_3,12,2021 Q4
Caserne 22 Grid0_3,6,2022 Q1
Caserne 22 Grid0_3,3,2022 Q2
Caserne 22 Grid1_0,6,2015 Q1
Caserne 22 Grid1_0,4,2015 Q2
Caserne 22 Grid1_0,9,2015 Q3
Caserne 22 Grid1_0,11,2015 Q4
Caserne 22 Grid1_0,4,2016 Q1
Caserne 22 Grid1_0,10,2016 Q2
Caserne 22 Grid1_0,6,2016 Q3
Caserne 22 Grid1_0,6,2016 Q4
Caserne 22 Grid1_0,9,2017 Q1
Caserne 22 Grid1_0,4,2017 Q2
Caserne 22 Grid1_0,1,2017 Q3
Caserne 22 Grid1_0,7,2017 Q4
Caserne 22 Grid1_0,1,2018 Q1
Caserne 22 Grid1_0,4,2018 Q2
Caserne 22 Grid1_0,7,2018 Q3
Caserne 22 Grid1_0,7,2018 Q4
Caserne 22 Grid1_0,6,2019 Q1
Caserne 22 Grid1_0,4,2019 Q2
Caserne 22 Grid1_0,1,2019 Q3
Caserne 22 Grid1_0,7,2019 Q4
Caserne 22 Grid1_0,5,2020 Q1
Caserne 22 Grid1_0,6,2020 Q2
Caserne 22 Grid1_0,13,2020 Q3
Caserne 22 Grid1_0,7,2020 Q4
Caserne 22 Grid1_0,1,2021 Q1
Caserne 22 Grid1_0,8,2021 Q2
Caserne 22 Grid1_0,5,2021 Q3
Caserne 22 Grid1_0,1,2021 Q4
Caserne 22 Grid1_0,5,2022 Q1
Caserne 22 Grid1_1,25,2015 Q1
Caserne 22 Grid1_1,20,2015 Q2
Caserne 22 Grid1_1,23,2015 Q3
Caserne 22 Grid1_1,32,2015 Q4
Caserne 22 Grid1_1,15,2016 Q1
Caserne 22 Grid1_1,16,2016 Q2
Caserne 22 Grid1_1,22,2016 Q3
Caserne 22 Grid1_1,27,2016 Q4
Caserne 22 Grid1_1,35,2017 Q1
Caserne 22 Grid1_1,22,2017 Q2
Caserne 22 Grid1_1,20,2017 Q3
Caserne 22 Grid1_1,56,2017 Q4
Caserne 22 Grid1_1,24,2018 Q1
Caserne 22 Grid1_1,19,2018 Q2
Caserne 22 Grid1_1,19,2018 Q3
Caserne 22 Grid1_1,15,2018 Q4
Caserne 22 Grid1_1,17,2019 Q1
Caserne 22 Grid1_1,26,2019 Q2
Caserne 22 Grid1_1,20,2019 Q3
Caserne 22 Grid1_1,23,2019 Q4
Caserne 22 Grid1_1,14,2020 Q1
Caserne 22 Grid1_1,7,2020 Q2
Caserne 22 Grid1_1,17,2020 Q3
Caserne 22 Grid1_1,11,2020 Q4
Caserne 22 Grid1_1,15,2021 Q1
Caserne 22 Grid1_1,33,2021 Q2
Caserne 22 Grid1_1,30,2021 Q3
Caserne 22 Grid1_1,22,2021 Q4
Caserne 22 Grid1_1,23,2022 Q1
Caserne 22 Grid1_1,21,2022 Q2
Caserne 22 Grid1_2,15,2015 Q1
Caserne 22 Grid1_2,15,2015 Q2
Caserne 22 Grid1_2,19,2015 Q3
Caserne 22 Grid1_2,20,2015 Q4
Caserne 22 Grid1_2,7,2016 Q1
Caserne 22 Grid1_2,14,2016 Q2
Caserne 22 Grid1_2,11,2016 Q3
Caserne 22 Grid1_2,7,2016 Q4
Caserne 22 Grid1_2,9,2017 Q1
Caserne 22 Grid1_2,10,2017 Q2
Caserne 22 Grid1_2,8,2017 Q3
Caserne 22 Grid1_2,19,2017 Q4
Caserne 22 Grid1_2,18,2018 Q1
Caserne 22 Grid1_2,8,2018 Q2
Caserne 22 Grid1_2,14,2018 Q3
Caserne 22 Grid1_2,4,2018 Q4
Caserne 22 Grid1_2,10,2019 Q1
Caserne 22 Grid1_2,9,2019 Q2
Caserne 22 Grid1_2,8,2019 Q3
Caserne 22 Grid1_2,8,2019 Q4
Caserne 22 Grid1_2,11,2020 Q1
Caserne 22 Grid1_2,11,2020 Q2
Caserne 22 Grid1_2,7,2020 Q3
Caserne 22 Grid1_2,20,2020 Q4
Caserne 22 Grid1_2,15,2021 Q1
Caserne 22 Grid1_2,9,2021 Q2
Caserne 22 Grid1_2,8,2021 Q3
Caserne 22 Grid1_2,11,2021 Q4
Caserne 22 Grid1_2,10,2022 Q1
Caserne 22 Grid1_2,12,2022 Q2
Caserne 22 Grid1_3,1,2016 Q1
Caserne 22 Grid1_3,1,2017 Q1
Caserne 22 Grid1_3,1,2017 Q2
Caserne 22 Grid1_3,2,2017 Q3
Caserne 22 Grid1_3,1,2017 Q4
Caserne 22 Grid1_3,1,2018 Q3
Caserne 22 Grid1_3,2,2020 Q4
Caserne 22 Grid1_3,2,2021 Q2
Caserne 22 Grid1_3,3,2021 Q3
Caserne 22 Grid2_0,13,2015 Q1
Caserne 22 Grid2_0,10,2015 Q2
Caserne 22 Grid2_0,9,2015 Q3
Caserne 22 Grid2_0,15,2015 Q4
Caserne 22 Grid2_0,9,2016 Q1
Caserne 22 Grid2_0,12,2016 Q2
Caserne 22 Grid2_0,10,2016 Q3
Caserne 22 Grid2_0,8,2016 Q4
Caserne 22 Grid2_0,6,2017 Q1
Caserne 22 Grid2_0,6,2017 Q2
Caserne 22 Grid2_0,5,2017 Q3
Caserne 22 Grid2_0,8,2017 Q4
Caserne 22 Grid2_0,11,2018 Q1
Caserne 22 Grid2_0,15,2018 Q2
Caserne 22 Grid2_0,7,2018 Q3
Caserne 22 Grid2_0,5,2018 Q4
Caserne 22 Grid2_0,7,2019 Q1
Caserne 22 Grid2_0,1,2019 Q2
Caserne 22 Grid2_0,10,2019 Q3
Caserne 22 Grid2_0,14,2019 Q4
Caserne 22 Grid2_0,11,2020 Q1
Caserne 22 Grid2_0,6,2020 Q2
Caserne 22 Grid2_0,9,2020 Q3
Caserne 22 Grid2_0,8,2020 Q4
Caserne 22 Grid2_0,7,2021 Q1
Caserne 22 Grid2_0,4,2021 Q2
Caserne 22 Grid2_0,19,2021 Q3
Caserne 22 Grid2_0,7,2021 Q4
Caserne 22 Grid2_0,16,2022 Q1
Caserne 22 Grid2_0,8,2022 Q2
Caserne 22 Grid2_1,34,2015 Q1
Caserne 22 Grid2_1,16,2015 Q2
Caserne 22 Grid2_1,18,2015 Q3
Caserne 22 Grid2_1,9,2015 Q4
Caserne 22 Grid2_1,9,2016 Q1
Caserne 22 Grid2_1,13,2016 Q2
Caserne 22 Grid2_1,16,2016 Q3
Caserne 22 Grid2_1,17,2016 Q4
Caserne 22 Grid2_1,14,2017 Q1
Caserne 22 Grid2_1,12,2017 Q2
Caserne 22 Grid2_1,22,2017 Q3
Caserne 22 Grid2_1,43,2017 Q4
Caserne 22 Grid2_1,12,2018 Q1
Caserne 22 Grid2_1,14,2018 Q2
Caserne 22 Grid2_1,16,2018 Q3
Caserne 22 Grid2_1,15,2018 Q4
Caserne 22 Grid2_1,8,2019 Q1
Caserne 22 Grid2_1,9,2019 Q2
Caserne 22 Grid2_1,10,2019 Q3
Caserne 22 Grid2_1,13,2019 Q4
Caserne 22 Grid2_1,14,2020 Q1
Caserne 22 Grid2_1,9,2020 Q2
Caserne 22 Grid2_1,9,2020 Q3
Caserne 22 Grid2_1,21,2020 Q4
Caserne 22 Grid2_1,13,2021 Q1
Caserne 22 Grid2_1,15,2021 Q2
Caserne 22 Grid2_1,20,2021 Q3
Caserne 22 Grid2_1,11,2021 Q4
Caserne 22 Grid2_1,13,2022 Q1
Caserne 22 Grid2_1,11,2022 Q2
Caserne 23 Grid0_4,1,2015 Q4
Caserne 23 Grid0_4,2,2016 Q4
Caserne 23 Grid2_2,3,2015 Q1
Caserne 23 Grid2_2,3,2015 Q2
Caserne 23 Grid2_2,3,2015 Q3
Caserne 23 Grid2_2,1,2016 Q1
Caserne 23 Grid2_2,2,2016 Q4
Caserne 23 Grid2_2,1,2017 Q1
Caserne 23 Grid2_2,1,2017 Q4
Caserne 23 Grid2_2,1,2018 Q1
