NOM_CAS_AD,NO_CAS_ADM,OBJECTID,AreaSqKm,CentroidX,CentroidY,GridName,Key,GEO_UID,DA_NAME,Population,Pop__Densi,Appart_in_,Income___T,Income___2,Income___3,Housing___,Education_,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid3_1,Caserne 37 Grid3_1,24661478,1478,443,16908.4,0,370,100,71.4,210,350,24661478,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620242.00,0242.00,24660085
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid3_1,Caserne 37 Grid3_1,24661479,1479,685,14762.9,0,585,100,74.4,365,615,24661479,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620242.00,0242.00,24660085
Caserne 37,37,304,4.693554,-73.622812,45.545574,Grid3_1,Caserne 37 Grid3_1,24661639,1639,796,10641.7,55,620,100,69.9,420,660,24661639,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620207.00,0207.00,24660090
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24663419,3419,535,33.4,0,450,100,80.2,235,450,24663419,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.06,0415.06,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662444,2444,935,7695.5,140,790,100,66.9,335,745,24662444,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662463,2463,586,11983.6,190,545,100,50.3,295,535,24662463,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662450,2450,504,17622.4,0,405,100,67,195,385,24662450,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.03,0415.03,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662448,2448,486,22293.6,180,400,100,71.1,270,440,24662448,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.03,0415.03,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24663301,3301,286,5000,0,230,100,72,90,255,24663301,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662458,2458,261,2625.8,0,230,100,64.2,100,255,24662458,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662453,2453,933,24171,330,720,100,58.2,445,770,24662453,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.04,0415.04,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662456,2456,696,7475.8,0,555,100,63.1,250,515,24662456,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.04,0415.04,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662454,2454,610,12348.2,185,540,100,58.5,360,585,24662454,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.04,0415.04,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662455,2455,437,11007.6,0,350,100,67.8,165,300,24662455,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.04,0415.04,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662457,2457,489,9683.2,0,420,100,62.2,195,460,24662457,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.04,0415.04,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24660581,0581,735,5580.9,0,600,100,68.6,290,665,24660581,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.04,0415.04,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24663416,3416,1413,2317.9,80,1090,100,84,520,1075,24663416,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.06,0415.06,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662461,2461,363,4240.7,0,310,100,59.6,120,330,24662461,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662460,2460,508,3895.7,0,400,100,57.3,155,375,24662460,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24662459,2459,409,3126.9,0,330,100,66.8,140,330,24662459,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24660588,0588,517,3861.1,0,410,100,66.3,160,455,24660588,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620413.01,0413.01,24660172
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24660586,0586,500,7473.8,0,420,100,65.8,165,405,24660586,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620412.00,0412.00,24660163
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24660582,0582,848,11444,0,685,100,66.8,315,720,24660582,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.04,0415.04,24660156
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24660584,0584,527,5052.7,0,440,100,68.3,170,400,24660584,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620412.00,0412.00,24660163
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24660583,0583,867,10212,0,725,100,69.5,325,745,24660583,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620412.00,0412.00,24660163
Caserne 72,72,296,19.753885,-73.703564,45.496774,Grid3_2,Caserne 72 Grid3_2,24660585,0585,826,4741.7,0,685,100,75.5,325,685,24660585,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620412.00,0412.00,24660163
Caserne 71,71,297,14.532826,-73.747077,45.487575,Grid3_2,Caserne 71 Grid3_2,24663423,3423,1049,110.2,0,775,100,80,350,730,24663423,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.05,0415.05,24660169
Caserne 71,71,297,14.532826,-73.747077,45.487575,Grid3_2,Caserne 71 Grid3_2,24663419,3419,535,33.4,0,450,100,80.2,235,450,24663419,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620415.06,0415.06,24660156
Caserne 59,59,301,12.062398,-73.908775,45.458547,Grid3_2,Caserne 59 Grid3_2,24663406,3406,3566,686.5,0,2705,100,82.7,1120,2670,24663406,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620515.01,0515.01,24660243
Caserne 59,59,301,12.062398,-73.908775,45.458547,Grid3_2,Caserne 59 Grid3_2,24663407,3407,331,1668.3,0,270,100,87.9,105,290,24663407,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620515.01,0515.01,24660243
Caserne 57,57,302,12.813427,-73.834069,45.499209,Grid3_2,Caserne 57 Grid3_2,24663027,3027,466,2987.2,0,400,100,67.9,155,450,24663027,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620513.02,0513.02,24660201
Caserne 57,57,302,12.813427,-73.834069,45.499209,Grid3_2,Caserne 57 Grid3_2,24663029,3029,662,3170.5,0,535,100,74.8,200,550,24663029,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620513.02,0513.02,24660201
Caserne 57,57,302,12.813427,-73.834069,45.499209,Grid3_2,Caserne 57 Grid3_2,24663030,3030,1357,2966.8,0,1110,100,78.4,375,1090,24663030,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466142,Dollard-Des Ormeaux,V,2440,Montréal,462,1,462,24462,Montréal,B,4620521.05,0521.05,24660206
Caserne 57,57,302,12.813427,-73.834069,45.499209,Grid3_2,Caserne 57 Grid3_2,24663031,3031,455,3616.9,0,380,100,77.5,145,450,24663031,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466142,Dollard-Des Ormeaux,V,2440,Montréal,462,1,462,24462,Montréal,B,4620523.00,0523.00,24660212
Caserne 57,57,302,12.813427,-73.834069,45.499209,Grid3_2,Caserne 57 Grid3_2,24662372,2372,519,3937.8,0,415,100,75.4,165,440,24662372,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620513.02,0513.02,24660201
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid3_2,Caserne 19 Grid3_2,24663335,3335,0,0,,,,,,,24663335,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620040.00,0040.00,24660088
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660353,0353,535,504,0,440,100,53.6,225,395,24660353,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620257.00,0257.00,24660059
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660359,0359,626,5068.8,0,385,100,63.5,200,350,24660359,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.01,0251.01,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24661489,1489,629,7408.7,0,530,100,73.6,290,555,24661489,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620250.00,0250.00,24660079
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660414,0414,571,13892.9,0,475,100,62.8,270,480,24660414,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.01,0251.01,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660413,0413,766,7629.5,85,490,100,55.5,295,465,24660413,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.01,0251.01,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660361,0361,550,8871,0,455,100,68,225,415,24660361,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.02,0251.02,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24661487,1487,609,18454.5,0,525,100,63.1,210,485,24661487,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.01,0251.01,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24661485,1485,443,7704.3,0,365,100,66.4,195,410,24661485,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.01,0251.01,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24661486,1486,513,12156.4,0,430,100,63,215,420,24661486,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.02,0251.02,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24661630,1630,807,6753.1,50,620,100,63.1,370,625,24661630,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.01,0251.01,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660249,0249,640,13646.1,0,550,100,67,325,550,24660249,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.02,0251.02,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660250,0250,556,15885.7,0,465,100,65.1,270,570,24660250,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.02,0251.02,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660251,0251,556,18471.8,0,455,100,71,230,440,24660251,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620252.00,0252.00,24660069
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660248,0248,658,18379.9,0,515,100,63.1,260,525,24660248,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620252.00,0252.00,24660069
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660360,0360,464,9188.1,0,370,100,64.1,190,375,24660360,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620251.02,0251.02,24660073
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660362,0362,651,5838.6,0,530,100,63.4,285,535,24660362,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620253.00,0253.00,24660064
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660364,0364,768,5171.7,0,610,100,71.4,335,625,24660364,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620253.00,0253.00,24660064
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660363,0363,704,21333.3,0,550,100,63.2,265,565,24660363,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620253.00,0253.00,24660064
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660253,0253,490,4949.5,0,400,100,70.2,205,385,24660253,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620253.00,0253.00,24660064
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660256,0256,676,4794.3,0,510,100,68,285,540,24660256,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620254.00,0254.00,24660064
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660254,0254,823,12413.3,0,670,100,76.9,385,665,24660254,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620253.00,0253.00,24660064
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660252,0252,602,12673.7,0,500,100,64.7,280,535,24660252,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620252.00,0252.00,24660069
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660255,0255,617,13650.4,0,530,100,60.4,265,465,24660255,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620252.00,0252.00,24660069
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660257,0257,551,8399.4,0,475,100,65.4,240,420,24660257,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620254.00,0254.00,24660064
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660246,0246,877,16062.3,0,700,100,64.5,400,775,24660246,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620252.00,0252.00,24660069
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660247,0247,655,21906.4,0,475,100,63.9,245,430,24660247,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620252.00,0252.00,24660069
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660244,0244,774,14548.9,5,645,100,68.3,310,610,24660244,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620252.00,0252.00,24660069
Caserne 09,9,318,9.294144,-73.616601,45.567375,Grid3_2,Caserne 09 Grid3_2,24660242,0242,853,5450.5,0,725,100,64.8,395,705,24660242,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620254.00,0254.00,24660064
Caserne 27,27,319,6.636579,-73.62159,45.502178,Grid3_2,Caserne 27 Grid3_2,24663370,3370,5,3.8,,,,,,,24663370,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620127.02,0127.02,24660146
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661585,1585,600,4379.6,0,460,100,76.6,195,395,24661585,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620401.00,0401.00,24660131
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24660676,0676,451,2074.5,115,365,100,60.9,220,425,24660676,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620119.00,0119.00,24660159
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661584,1584,401,2784.7,0,320,100,70.1,135,355,24661584,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620401.00,0401.00,24660131
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661582,1582,439,3033.9,0,340,100,66.9,135,375,24661582,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620401.00,0401.00,24660131
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661583,1583,467,2600.2,0,400,100,65,195,425,24661583,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620401.00,0401.00,24660131
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661619,1619,865,4711.3,175,680,100,61.9,340,635,24661619,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620121.00,0121.00,24660140
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661600,1600,489,3124.6,0,385,100,57.4,155,390,24661600,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620403.00,0403.00,24660145
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661580,1580,623,5877.4,0,505,100,54.9,315,505,24661580,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620401.00,0401.00,24660131
Caserne 74,74,320,7.549869,-73.65171,45.509871,Grid3_2,Caserne 74 Grid3_2,24661581,1581,586,2279.3,0,470,100,69.2,250,490,24661581,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620401.00,0401.00,24660131
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662468,2468,517,4822.8,0,440,100,71,175,385,24662468,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620416.01,0416.01,24660154
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662471,2471,539,7373.5,0,465,100,65.4,230,550,24662471,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.02,0287.02,24660148
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662472,2472,382,5387.9,0,310,100,61.1,125,280,24662472,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.02,0287.02,24660148
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662474,2474,621,4198.8,5,490,100,67.2,230,480,24662474,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.02,0287.02,24660148
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662475,2475,729,2046,0,535,100,56.7,275,515,24662475,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.02,0287.02,24660148
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662473,2473,455,12297.3,5,355,100,62.4,160,355,24662473,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.02,0287.02,24660148
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662485,2485,884,5838.8,0,625,100,43.8,405,690,24662485,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.02,0287.02,24660148
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662499,2499,374,2859.3,0,320,100,60.4,150,320,24662499,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620416.01,0416.01,24660154
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662483,2483,737,10054.6,0,535,100,63.9,290,550,24662483,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.01,0287.01,24660142
Caserne 42,42,321,10.2894,-73.716184,45.529144,Grid3_2,Caserne 42 Grid3_2,24662484,2484,535,19962.7,5,380,100,61.6,220,395,24662484,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620287.01,0287.01,24660142
